WBodyID	WaterBodyName	DataSource	StationID	StationName	Actual_StationID	Actual_Latitude	Actual_Longitude	DEP_WBID	SampleDate	ActivityDepth	DepthUnits	Parameter	Characteristic	Sample_Fraction	Result_Value	Result_Unit	QACode	Result_Comment	Original_Result_Value	Original_Result_Unit
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Turb_ntu	Turbidity		2.6	NTU	""		2.6	NTU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	TSI	Trophic State Index: Florida DEP		37	None	""	Water Institute Calculated		
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	TN_ugl	Nitrogen		580	ug/l	""	Water Institute Calculated		
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:38:00 PM	0.783	m	DO_mgl	Dissolved oxygen (DO)		8.19	mg/l	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	8.19	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:38:00 PM	0.783	m	DO_percent	Dissolved oxygen saturation		98.3	percent (%)	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	98.3	%
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:38:00 PM	0.783	m	pH	pH		7.69	None	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	7.69	SU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:38:00 PM	0.783	m	Salinity_ppt	Salinity		0.19	ppt	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.19	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:38:00 PM	0.783	m	Salinity_PSS	Salinity		0.19	PSS	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.19	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:38:00 PM	0.783	m	Cond_umhocm	Specific conductance		403	umho	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.403	mS/cm
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:38:00 PM	0.783	m	TempW_C	Temperature, water		24.48	deg C	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	24.48	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:38:00 PM	0.783	m	TempW_C	Temperature, water		24.48	deg C	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	24.48	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:39:00 PM	1.366	m	DO_mgl	Dissolved oxygen (DO)		7.94	mg/l	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	7.94	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:39:00 PM	1.366	m	DO_percent	Dissolved oxygen saturation		95.1	percent (%)	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	95.1	%
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:39:00 PM	1.366	m	pH	pH		7.65	None	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	7.65	SU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:39:00 PM	1.366	m	Salinity_ppt	Salinity		0.19	ppt	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.19	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:39:00 PM	1.366	m	Salinity_PSS	Salinity		0.19	PSS	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.19	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:39:00 PM	1.366	m	Cond_umhocm	Specific conductance		403	umho	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.403	mS/cm
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:39:00 PM	1.366	m	TempW_C	Temperature, water		24.36	deg C	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	24.36	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:39:00 PM	1.366	m	TempW_C	Temperature, water		24.36	deg C	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	24.36	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	DO_mgl	Dissolved oxygen (DO)		6.86	mg/l	""	birds, highly tannic, low turbidity, active precipitation, brown color, no visible particle film	6.86	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	DO_percent	Dissolved oxygen saturation		85.3	percent (%)	""	birds, highly tannic, low turbidity, active precipitation, brown color, no visible particle film	85.3	%
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	pH	pH		7.59	None	""	birds, highly tannic, low turbidity, active precipitation, brown color, no visible particle film	7.59	SU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	Salinity_ppt	Salinity		0.21	ppt	""	birds, highly tannic, low turbidity, active precipitation, brown color, no visible particle film	0.21	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	Salinity_PSS	Salinity		0.21	PSS	""	birds, highly tannic, low turbidity, active precipitation, brown color, no visible particle film	0.21	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	Cond_umhocm	Specific conductance		439	umho	""	birds, highly tannic, low turbidity, active precipitation, brown color, no visible particle film	0.439	mS/cm
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	TempW_C	Temperature, water		26.2	deg C	""	birds, highly tannic, low turbidity, active precipitation, brown color, no visible particle film	26.2	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	TempW_C	Temperature, water		26.2	deg C	""	birds, highly tannic, low turbidity, active precipitation, brown color, no visible particle film	26.2	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)	Total	51	mg/l CaCO3	""		51	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	ChlaC_ugl	Chlorophyll a, corrected for pheophytin	Total	3.5	ug/l	""		3.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin	Total	3.8	ug/l	""		3.8	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	chlb_ugl	Chlorophyll b	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	chlc_ugl	Chlorophyll c	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	Ecoli_100ml	Escherichia coli	Total	6	cfu/100ml	""		6	MPN/100 mL
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	NH3_N_ugl	Nitrogen, ammonia as N	Total	10	ug/l	"U"		0.01	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	TKN_ugl	Nitrogen, Kjeldahl	Total	720	ug/l	""		0.72	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Total	20	ug/l	"U"		0.02	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	Pheo_ugl	Pheophytin-a	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	TP_ugl	Phosphorus as P	Total	30	ug/l	"I"		0.03	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	OP_mgl	Phosphorus, phosphate (PO4) as P	Dissolved	0.01	mg/l	"U"		0.01	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	5/16/2018 12:04:00 PM	0.2	m	TSS_mgl	Total Suspended Solids (TSS)	Total	1	mg/l	""	I - Final, dried residue < 2.5 mg as req'd by method	1	mg/L
